customer_id,Recency,Frequency,Monetary_Value,Support_Complaints,Web_Interactions,Segment
CUST00965,8,2,507.14,2.0,1,Dormant Customers
CUST00966,40,1,2196.79,1.0,1,Dormant Customers
CUST00967,218,2,2065.27,1.0,1,Dormant Customers
CUST00968,98,6,6505.79,1.0,1,At-Risk Spenders
CUST00969,31,4,2654.59,1.0,1,Loyal Customers
CUST00970,188,3,1607.64,1.0,1,Dormant Customers
CUST00971,62,8,5099.62,1.0,1,At-Risk Spenders
CUST00972,64,5,5941.2,1.0,1,At-Risk Spenders
CUST00973,22,7,2980.9700000000003,2.0,1,Champions
CUST00974,79,5,3559.55,2.0,1,Dormant Customers
CUST00975,50,4,2517.61,0.0,1,Dormant Customers
CUST00976,5,7,5388.240799999999,2.0,1,Champions
CUST00977,5,2,1375.4499999999998,0.0,1,Dormant Customers
CUST00978,307,1,725.16,1.0,1,Dormant Customers
CUST00979,103,8,6304.81,1.0,1,At-Risk Spenders
CUST00980,81,1,492.33,0.0,1,Dormant Customers
CUST00981,103,8,6263.0,1.0,1,At-Risk Spenders
CUST00982,90,4,1862.89,3.0,1,Dormant Customers
CUST00983,256,2,1982.29,1.0,1,Dormant Customers
CUST00984,44,2,1055.25,0.0,1,Dormant Customers
CUST00985,85,1,734.6,1.0,1,Dormant Customers
CUST00986,62,5,3357.17,0.0,1,Dormant Customers
CUST00987,7,5,5784.1,1.0,1,Champions
CUST00988,3,6,4188.58,0.0,1,Champions
CUST00989,158,5,4165.87,0.0,1,At-Risk Spenders
CUST00990,167,8,6096.85,2.0,1,At-Risk Spenders
CUST00991,41,11,11377.010799999998,2.0,1,Dormant Customers
CUST00992,272,5,4442.45,0.0,1,At-Risk Spenders
CUST00993,164,7,6785.33,1.0,1,At-Risk Spenders
CUST00994,52,5,4659.69,0.0,1,At-Risk Spenders
CUST00995,159,4,2523.84,0.0,1,Dormant Customers
CUST00996,8,6,3267.7200000000003,3.0,1,Champions
CUST00997,180,1,325.85,1.0,1,Dormant Customers
CUST00998,63,4,3519.26,0.0,1,Dormant Customers
CUST00999,148,7,4930.56,2.0,1,At-Risk Spenders
CUST01000,52,3,2789.66,1.0,1,Dormant Customers
CUST01001,313,5,4064.54,0.0,1,At-Risk Spenders
CUST01002,71,5,2761.33,0.0,1,Dormant Customers
CUST01003,138,1,944.62,1.0,1,Dormant Customers
CUST01004,215,7,5508.220799999998,1.0,1,At-Risk Spenders
CUST01005,144,1,1329.67,1.0,1,Dormant Customers
CUST01006,4,1,404.58,0.0,1,Dormant Customers
CUST01007,86,4,1916.82,1.0,1,Dormant Customers
CUST01008,269,1,473.15,0.0,1,Dormant Customers
CUST01009,41,1,334.39,0.0,1,Dormant Customers
CUST01010,22,1,531.29,0.0,1,Dormant Customers
CUST01011,365,4,1951.66,0.0,1,Dormant Customers
CUST01012,30,4,2561.7,2.0,1,Dormant Customers
CUST01013,307,2,1302.39,1.0,1,Dormant Customers
CUST01014,137,7,3972.09,1.0,1,Dormant Customers
CUST01015,39,3,1760.74,1.0,1,Loyal Customers
CUST01016,0,2,879.1499999999999,0.0,1,Dormant Customers
CUST01017,133,5,4886.54,2.0,1,At-Risk Spenders
CUST01018,4,1,403.76,1.0,1,Dormant Customers
CUST01019,290,2,1151.09,1.0,1,Dormant Customers
CUST01020,131,1,236.73,0.0,1,Dormant Customers
CUST01021,15,2,1013.42,1.0,1,Dormant Customers
CUST01022,252,2,1528.4,1.0,1,Dormant Customers
CUST01023,204,1,948.21,0.0,1,Dormant Customers
CUST01024,20,1,370.39,0.0,1,Dormant Customers
CUST01025,29,5,6092.71,2.0,1,Champions
CUST01026,65,2,759.58,1.0,1,Dormant Customers
CUST01027,58,4,4029.95,2.0,1,At-Risk Spenders
CUST01028,173,1,2343.2407999999987,0.0,1,Dormant Customers
CUST01029,110,3,1246.4,2.0,1,Dormant Customers
CUST01030,32,11,7824.530799999999,0.0,1,Loyal Customers
CUST01031,174,5,3089.5600000000004,1.0,1,Dormant Customers
CUST01032,11,1,624.38,0.0,1,Dormant Customers
CUST01033,14,10,5486.38,4.0,1,Champions
CUST01034,100,9,5240.56,0.0,1,At-Risk Spenders
CUST01035,5,7,3702.49,1.0,1,Champions
CUST01036,141,6,5297.63,0.0,1,At-Risk Spenders
CUST01037,8,1,681.83,0.0,1,Dormant Customers
CUST01038,52,4,1834.46,1.0,1,Dormant Customers
CUST01039,129,3,1893.67,2.0,1,Dormant Customers
CUST01040,130,1,594.23,1.0,1,Dormant Customers
CUST01041,164,1,149.0,0.0,1,Dormant Customers
CUST01042,0,1,610.96,0.0,1,Dormant Customers
CUST01043,74,1,464.25,0.0,1,Dormant Customers
CUST01044,84,1,2141.49,0.0,1,Dormant Customers
CUST01045,143,2,1560.91,0.0,1,Dormant Customers
CUST01046,105,1,1032.89,1.0,1,Dormant Customers
CUST01047,149,1,389.07,0.0,1,Dormant Customers
CUST01048,128,1,616.59,1.0,1,Dormant Customers
CUST01049,144,1,345.2,0.0,1,Dormant Customers
CUST01050,5,2,1629.56,0.0,1,Dormant Customers
CUST01051,103,2,1390.63,1.0,1,Dormant Customers
CUST01052,173,1,763.75,0.0,1,Dormant Customers
CUST01053,146,2,2622.57,1.0,1,Dormant Customers
CUST01054,176,5,2628.9300000000003,2.0,1,Dormant Customers
CUST01055,206,4,4625.56,1.0,1,At-Risk Spenders
CUST01056,64,6,4860.58,2.0,1,At-Risk Spenders
CUST01057,2,1,916.36,1.0,1,Dormant Customers
CUST01058,110,3,1535.77,2.0,1,Dormant Customers
CUST01059,146,1,601.72,1.0,1,Dormant Customers
CUST01060,52,2,1762.54,1.0,1,Dormant Customers
CUST01061,2,3,1789.86,0.0,1,Loyal Customers
CUST01062,294,5,2991.27,2.0,1,Dormant Customers
CUST01063,20,1,259.22,1.0,1,Dormant Customers
CUST01064,6,2,898.3599999999999,0.0,1,Dormant Customers
CUST01065,3,2,1035.32,1.0,1,Dormant Customers
CUST01066,11,1,816.92,0.0,1,Dormant Customers
CUST01067,25,2,1043.57,1.0,1,Dormant Customers
CUST01068,130,5,3945.95,0.0,1,Dormant Customers
CUST01069,55,1,1446.51,0.0,1,Dormant Customers
CUST01070,11,8,5227.41,2.0,1,Champions
CUST01071,14,1,690.61,0.0,1,Dormant Customers
CUST01072,183,1,377.27,1.0,1,Dormant Customers
CUST01073,80,3,3650.290799999999,2.0,1,Dormant Customers
CUST01074,114,3,1784.42,0.0,1,Dormant Customers
CUST01075,26,2,1464.29,2.0,1,Dormant Customers
CUST01076,83,6,2467.42,1.0,1,Dormant Customers
CUST01077,68,1,1080.77,0.0,1,Dormant Customers
CUST01078,156,2,777.22,1.0,1,Dormant Customers
CUST01079,177,1,1832.92,0.0,1,Dormant Customers
CUST01080,117,3,1250.62,2.0,1,Dormant Customers
CUST01081,19,4,4027.19,1.0,1,Loyal Customers
CUST01082,35,1,1181.66,0.0,1,Dormant Customers
CUST01083,236,2,767.05,0.0,1,Dormant Customers
CUST01084,76,8,4552.1900000000005,1.0,1,At-Risk Spenders
CUST01085,358,1,1786.06,0.0,1,Dormant Customers
CUST01086,71,5,3512.67,3.0,1,Dormant Customers
CUST01087,2,1,839.43,1.0,1,Dormant Customers
CUST01088,0,1,361.44,0.0,1,Dormant Customers
CUST01089,25,1,337.51,0.0,1,Dormant Customers
CUST01090,144,2,1200.77,0.0,1,Dormant Customers
CUST01091,87,1,505.4,1.0,1,Dormant Customers
CUST01092,196,9,7414.120799999999,2.0,1,At-Risk Spenders
CUST01093,285,3,1477.44,1.0,1,Dormant Customers
CUST01094,72,6,4050.79,3.0,1,At-Risk Spenders
CUST01095,41,2,1152.11,0.0,1,Dormant Customers
CUST01096,3,6,4814.21,2.0,1,Champions
CUST01097,233,5,2841.22,0.0,1,Dormant Customers
CUST01098,198,2,1964.25,1.0,1,Dormant Customers
CUST01099,14,10,6243.88,0.0,1,Champions
CUST01100,24,1,491.36,0.0,1,Dormant Customers
CUST01101,10,1,732.91,0.0,1,Dormant Customers
CUST01102,79,7,4318.54,0.0,1,At-Risk Spenders
CUST01103,76,4,2384.85,1.0,1,Dormant Customers
CUST01104,99,4,2069.01,1.0,1,Dormant Customers
CUST01105,84,3,1353.63,1.0,1,Dormant Customers
CUST01106,81,1,1006.69,0.0,1,Dormant Customers
CUST01107,91,2,980.07,1.0,1,Dormant Customers
CUST01108,40,4,2883.75,1.0,1,Loyal Customers
CUST01109,25,1,304.94,0.0,1,Dormant Customers
CUST01110,260,6,3554.06,1.0,1,Dormant Customers
CUST01111,95,7,7703.55,3.0,1,At-Risk Spenders
CUST01112,57,4,2800.7700000000004,2.0,1,Dormant Customers
CUST01113,107,4,1674.12,2.0,1,Dormant Customers
CUST01114,147,1,831.94,0.0,1,Dormant Customers
CUST01115,17,10,6722.41,5.0,1,Champions
CUST01116,54,1,2054.97,1.0,1,Dormant Customers
CUST01117,42,8,5543.8,0.0,1,Loyal Customers
CUST01118,170,5,2165.5,2.0,1,Dormant Customers
CUST01119,124,1,654.67,0.0,1,Dormant Customers
CUST01120,61,3,2357.69,1.0,1,Dormant Customers
CUST01121,88,1,149.0,0.0,1,Dormant Customers
CUST01122,6,1,1209.05,0.0,1,Dormant Customers
CUST01123,182,2,958.69,2.0,1,Dormant Customers
CUST01124,172,9,5960.1,0.0,1,At-Risk Spenders
CUST01125,245,5,4034.96,3.0,1,At-Risk Spenders
CUST01126,16,2,2073.54,0.0,1,Dormant Customers
CUST01127,130,2,774.6899999999999,0.0,1,Dormant Customers
CUST01128,182,1,1108.73,0.0,1,Dormant Customers
CUST01129,157,1,675.97,0.0,1,Dormant Customers
CUST01130,99,4,2506.58,2.0,1,Dormant Customers
CUST01131,22,4,3713.81,3.0,1,At-Risk Spenders
CUST01132,4,6,5419.860000000001,0.0,1,Champions
CUST01133,36,2,779.1500000000001,0.0,1,Dormant Customers
CUST01134,78,6,5320.070799999999,2.0,1,At-Risk Spenders
CUST01135,93,3,3301.2607999999987,0.0,1,Dormant Customers
CUST01136,97,7,3931.0,5.0,1,Dormant Customers
CUST01137,115,3,1483.05,3.0,1,Dormant Customers
CUST01138,134,5,2475.44,1.0,1,Dormant Customers
CUST01139,21,1,2270.63,0.0,1,Dormant Customers
CUST01140,22,5,4021.81,1.0,1,Champions
CUST01141,115,1,691.6,1.0,1,Dormant Customers
CUST01142,40,2,1015.42,0.0,1,Dormant Customers
CUST01143,0,1,438.47,0.0,1,Dormant Customers
CUST01144,38,3,3548.18,1.0,1,Loyal Customers
CUST01145,183,3,1800.48,1.0,1,Dormant Customers
CUST01146,23,6,5057.68,0.0,1,Champions
CUST01147,1,5,3143.68,2.0,1,Champions
CUST01148,128,9,6527.14,3.0,1,At-Risk Spenders
CUST01149,72,6,3722.95,1.0,1,Dormant Customers
CUST01150,167,5,2478.69,1.0,1,Dormant Customers
CUST01151,105,4,3131.54,1.0,1,Dormant Customers
CUST01152,1,7,6158.06,1.0,1,Champions
CUST01153,33,1,714.43,1.0,1,Dormant Customers
CUST01154,55,4,2889.22,0.0,1,Dormant Customers
CUST01155,1,4,2257.09,2.0,1,Dormant Customers
CUST01156,7,4,2151.96,0.0,1,Loyal Customers
CUST01157,0,5,3696.5,2.0,1,Champions
CUST01158,42,3,3526.580799999999,1.0,1,Loyal Customers
CUST01159,68,5,3132.18,2.0,1,Dormant Customers
CUST01160,166,3,1700.8000000000002,1.0,1,Dormant Customers
CUST01161,154,5,4953.99,2.0,1,At-Risk Spenders
CUST01162,175,2,2483.96,0.0,1,Dormant Customers
CUST01163,375,1,379.14,1.0,1,Dormant Customers
CUST01164,37,1,965.68,0.0,1,Dormant Customers
CUST01165,155,2,1690.75,0.0,1,Dormant Customers
CUST01166,41,4,3104.76,2.0,1,Dormant Customers
CUST01167,23,8,5924.16,1.0,1,Champions
CUST01168,14,1,510.5,0.0,1,Dormant Customers
CUST01169,54,1,1183.74,1.0,1,Dormant Customers
CUST01170,139,2,1210.01,1.0,1,Dormant Customers
CUST01171,132,1,744.73,0.0,1,Dormant Customers
CUST01172,27,9,7960.78,0.0,1,Champions
CUST01173,78,5,3912.61,1.0,1,Dormant Customers
CUST01174,89,3,1722.37,1.0,1,Dormant Customers
CUST01175,48,8,5633.0,0.0,1,At-Risk Spenders
CUST01176,215,1,149.0,0.0,1,Dormant Customers
CUST01177,56,3,2144.58,0.0,1,Dormant Customers
CUST01178,67,3,1298.14,0.0,1,Dormant Customers
CUST01179,108,1,536.83,0.0,1,Dormant Customers
CUST01180,23,2,2328.54,2.0,1,Dormant Customers
CUST01181,137,1,296.32,1.0,1,Dormant Customers
CUST01182,108,4,3106.33,0.0,1,Dormant Customers
CUST01183,6,3,1498.98,1.0,1,Loyal Customers
CUST01184,30,4,2161.4,0.0,1,Loyal Customers
CUST01185,23,6,5763.86,2.0,1,Champions
CUST01186,153,3,2962.35,1.0,1,Dormant Customers
CUST01187,26,3,1729.96,1.0,1,Loyal Customers
CUST01188,92,2,688.52,2.0,1,Dormant Customers
CUST01189,161,3,3126.03,1.0,1,Dormant Customers
CUST01190,27,4,2968.92,0.0,1,Loyal Customers
CUST01191,52,1,510.71,0.0,1,Dormant Customers
CUST01192,24,4,2428.76,0.0,1,Loyal Customers
CUST01193,457,1,270.13,0.0,1,Dormant Customers
CUST01194,85,3,1852.16,2.0,1,Dormant Customers
CUST01195,94,1,542.27,1.0,1,Dormant Customers
CUST01196,111,3,3110.08,1.0,1,Dormant Customers
CUST01197,77,2,406.22,0.0,1,Dormant Customers
CUST01198,31,1,592.73,1.0,1,Dormant Customers
CUST01199,359,3,2144.4,1.0,1,Dormant Customers
CUST01200,58,1,524.27,0.0,1,Dormant Customers
CUST01201,158,7,5885.4,4.0,1,At-Risk Spenders
CUST01202,132,1,650.67,0.0,1,Dormant Customers
CUST01203,60,2,584.44,1.0,1,Dormant Customers
CUST01204,81,7,4565.27,2.0,1,At-Risk Spenders
CUST01205,262,4,1861.62,0.0,1,Dormant Customers
CUST01206,73,1,819.46,0.0,1,Dormant Customers
CUST01207,110,2,638.4200000000001,0.0,1,Dormant Customers
CUST01208,95,3,1407.5300000000002,0.0,1,Dormant Customers
CUST01209,14,6,2839.8,1.0,1,Champions
CUST01210,266,1,429.55,0.0,1,Dormant Customers
CUST01211,5,5,3668.51,4.0,1,Champions
CUST01212,20,6,5551.95,2.0,1,Champions
CUST01213,163,1,492.41,1.0,1,Dormant Customers
CUST01214,124,4,4829.180799999998,0.0,1,At-Risk Spenders
CUST01215,80,4,3464.23,0.0,1,Dormant Customers
CUST01216,107,1,1022.33,0.0,1,Dormant Customers
CUST01217,163,2,1295.0,0.0,1,Dormant Customers
CUST01218,0,5,3872.15,1.0,1,Champions
CUST01219,86,2,832.04,2.0,1,Dormant Customers
CUST01220,98,1,1095.74,0.0,1,Dormant Customers
CUST01221,13,1,405.2,0.0,1,Dormant Customers
CUST01222,18,1,1199.39,0.0,1,Dormant Customers
CUST01223,118,6,3738.91,1.0,1,Dormant Customers
CUST01224,33,1,1005.1,0.0,1,Dormant Customers
CUST01225,97,1,620.28,1.0,1,Dormant Customers
CUST01226,37,4,2967.87,2.0,1,Dormant Customers
CUST01227,43,5,2824.19,1.0,1,Loyal Customers
CUST01228,212,4,2998.23,0.0,1,Dormant Customers
CUST01229,147,4,1965.74,1.0,1,Dormant Customers
CUST01230,112,2,1398.63,0.0,1,Dormant Customers
CUST01231,226,1,872.98,0.0,1,Dormant Customers
CUST01232,183,2,906.68,0.0,1,Dormant Customers
CUST01233,64,7,6627.36,1.0,1,At-Risk Spenders
CUST01234,115,3,2999.91,0.0,1,Dormant Customers
CUST01235,161,5,3111.29,0.0,1,Dormant Customers
CUST01236,6,10,5515.45,1.0,1,Champions
CUST01237,103,3,1474.19,1.0,1,Dormant Customers
CUST01238,68,6,4787.57,1.0,1,At-Risk Spenders
CUST01239,193,1,592.44,0.0,1,Dormant Customers
CUST01240,19,1,434.11,0.0,1,Dormant Customers
CUST01241,38,1,185.08,0.0,1,Dormant Customers
CUST01242,29,9,10650.67,2.0,1,Champions
CUST01243,74,3,1470.48,1.0,1,Dormant Customers
CUST01244,34,5,3977.53,1.0,1,Loyal Customers
CUST01245,255,2,1283.42,0.0,1,Dormant Customers
CUST01246,262,3,2938.9,1.0,1,Dormant Customers
CUST01247,3,1,1439.66,1.0,1,Dormant Customers
CUST01248,103,1,1386.38,0.0,1,Dormant Customers
CUST01249,57,4,2733.47,0.0,1,Dormant Customers
CUST01250,175,1,612.27,1.0,1,Dormant Customers
CUST01251,52,11,6352.58,4.0,1,At-Risk Spenders
CUST01252,38,4,2575.58,0.0,1,Loyal Customers
CUST01253,99,2,2035.62,0.0,1,Dormant Customers
CUST01254,76,2,2465.71,1.0,1,Dormant Customers
CUST01255,78,1,2060.75,1.0,1,Dormant Customers
CUST01256,286,1,564.83,1.0,1,Dormant Customers
CUST01257,27,5,3430.98,2.0,1,Champions
CUST01258,250,7,4454.38,1.0,1,At-Risk Spenders
CUST01259,94,6,4645.31,3.0,1,At-Risk Spenders
CUST01260,9,1,913.67,0.0,1,Dormant Customers
CUST01261,18,1,345.05,0.0,1,Dormant Customers
CUST01262,25,1,195.09,0.0,1,Dormant Customers
CUST01263,32,9,6440.45,3.0,1,At-Risk Spenders
CUST01264,51,2,2890.16,0.0,1,Dormant Customers
CUST01265,15,2,1398.17,0.0,1,Dormant Customers
CUST01266,51,6,4779.33,2.0,1,At-Risk Spenders
CUST01267,58,8,5703.88,1.0,1,At-Risk Spenders
CUST01268,19,7,6083.44,2.0,1,Champions
CUST01269,57,1,534.09,0.0,1,Dormant Customers
CUST01270,57,1,309.87,1.0,1,Dormant Customers
CUST01271,12,1,529.98,0.0,1,Dormant Customers
CUST01272,44,1,1860.0,0.0,1,Dormant Customers
CUST01273,149,2,1602.01,1.0,1,Dormant Customers
CUST01274,25,7,5246.08,3.0,1,Champions
CUST01275,34,3,2647.93,1.0,1,Loyal Customers
CUST01276,120,4,2151.47,1.0,1,Dormant Customers
CUST01277,99,5,3500.13,0.0,1,Dormant Customers
CUST01278,65,4,2385.52,1.0,1,Dormant Customers
CUST01279,101,1,1494.42,1.0,1,Dormant Customers
CUST01280,35,8,8071.46,0.0,1,Loyal Customers
CUST01281,215,3,1971.02,0.0,1,Dormant Customers
CUST01282,78,1,499.65,1.0,1,Dormant Customers
CUST01283,40,10,6697.49,3.0,1,At-Risk Spenders
CUST01284,192,5,4033.89,1.0,1,At-Risk Spenders
CUST01285,124,8,6478.76,1.0,1,At-Risk Spenders
CUST01286,226,3,2241.96,0.0,1,Dormant Customers
CUST01287,89,3,1584.08,1.0,1,Dormant Customers
CUST01288,132,1,486.14,0.0,1,Dormant Customers
CUST01289,3,1,742.76,0.0,1,Dormant Customers
CUST01290,53,2,1164.42,0.0,1,Dormant Customers
CUST01291,193,4,2476.76,1.0,1,Dormant Customers
CUST01292,41,2,2412.52,0.0,1,Dormant Customers
CUST01293,15,7,5039.13,1.0,1,Champions
CUST01294,3,1,750.26,0.0,1,Dormant Customers
CUST01295,121,4,4108.030799999999,1.0,1,At-Risk Spenders
CUST01296,16,2,1024.56,0.0,1,Dormant Customers
CUST01297,2,4,1798.5700000000002,2.0,1,Dormant Customers
CUST01298,329,4,1161.46,1.0,1,Dormant Customers
CUST01299,171,3,2011.06,0.0,1,Dormant Customers
CUST01300,46,7,4203.76,1.0,1,At-Risk Spenders
CUST01301,85,4,1662.9,2.0,1,Dormant Customers
CUST01302,1,8,6399.610000000001,0.0,1,Champions
CUST01303,20,2,1442.63,2.0,1,Dormant Customers
CUST01304,27,5,2476.58,1.0,1,Champions
CUST01305,50,1,311.4,0.0,1,Dormant Customers
CUST01306,54,6,7388.34,1.0,1,At-Risk Spenders
CUST01307,234,2,1179.22,0.0,1,Dormant Customers
CUST01308,119,3,2085.04,0.0,1,Dormant Customers
CUST01309,73,6,3102.24,0.0,1,Dormant Customers
CUST01310,139,5,4044.83,3.0,1,At-Risk Spenders
CUST01311,43,5,3799.01,1.0,1,Loyal Customers
CUST01312,14,5,4551.03,0.0,1,Champions
CUST01313,4,6,7208.910799999999,1.0,1,Champions
CUST01314,1,5,4109.4400000000005,2.0,1,Champions
CUST01315,222,1,473.31,0.0,1,Dormant Customers
CUST01316,120,1,407.44,1.0,1,Dormant Customers
CUST01317,256,4,3389.0,0.0,1,Dormant Customers
CUST01318,130,2,911.45,0.0,1,Dormant Customers
CUST01319,111,1,336.29,0.0,1,Dormant Customers
CUST01320,150,3,1828.68,1.0,1,Dormant Customers
CUST01321,99,6,2320.32,3.0,1,Dormant Customers
CUST01322,96,4,3476.6,0.0,1,Dormant Customers
CUST01323,276,3,1273.29,0.0,1,Dormant Customers
CUST01324,227,1,967.23,0.0,1,Dormant Customers
CUST01325,186,5,5335.230799999998,2.0,1,At-Risk Spenders
CUST01326,131,3,4393.63,0.0,1,At-Risk Spenders
CUST01327,83,5,6114.08,0.0,1,At-Risk Spenders
CUST01328,54,2,2001.3,0.0,1,Dormant Customers
CUST01329,61,3,1252.03,1.0,1,Dormant Customers
CUST01330,3,5,5048.89,1.0,1,Champions
CUST01331,14,6,5693.12,2.0,1,Champions
CUST01332,17,4,3364.3,0.0,1,Loyal Customers
CUST01333,47,1,420.65,0.0,1,Dormant Customers
CUST01334,160,4,2962.17,1.0,1,Dormant Customers
CUST01335,75,4,3549.84,1.0,1,Dormant Customers
CUST01336,1,2,910.67,0.0,1,Dormant Customers
CUST01337,49,1,793.95,0.0,1,Dormant Customers
CUST01338,7,1,232.88,1.0,1,Dormant Customers
CUST01339,162,1,450.33,1.0,1,Dormant Customers
CUST01340,76,1,624.33,0.0,1,Dormant Customers
CUST01341,38,1,395.13,0.0,1,Dormant Customers
CUST01342,84,3,2125.98,0.0,1,Dormant Customers
CUST01343,4,6,3668.71,1.0,1,Champions
CUST01344,395,1,1054.04,0.0,1,Dormant Customers
CUST01345,38,1,2343.2407999999987,0.0,1,Dormant Customers
CUST01346,38,10,6605.54,2.0,1,Dormant Customers
CUST01347,128,1,316.63,0.0,1,Dormant Customers
CUST01348,140,4,2160.61,1.0,1,Dormant Customers
CUST01349,83,2,2446.67,0.0,1,Dormant Customers
CUST01350,190,2,1242.73,1.0,1,Dormant Customers
CUST01351,30,1,542.87,1.0,1,Dormant Customers
CUST01352,123,7,5877.57,2.0,1,At-Risk Spenders
CUST01353,73,1,597.26,1.0,1,Dormant Customers
CUST01354,2,2,1041.99,1.0,1,Dormant Customers
CUST01355,88,1,547.04,0.0,1,Dormant Customers
CUST01356,42,2,1149.21,1.0,1,Dormant Customers
CUST01357,126,6,4681.22,0.0,1,At-Risk Spenders
CUST01358,18,1,862.52,0.0,1,Dormant Customers
CUST01359,106,5,3628.17,3.0,1,Dormant Customers
CUST01360,160,8,5876.730799999998,2.0,1,At-Risk Spenders
CUST01361,5,1,805.77,0.0,1,Dormant Customers
CUST01362,80,4,2803.19,2.0,1,Dormant Customers
CUST01363,83,4,3031.55,0.0,1,Dormant Customers
CUST01364,148,1,1261.0,0.0,1,Dormant Customers
CUST01365,247,2,749.98,0.0,1,Dormant Customers
CUST01366,98,6,3862.08,1.0,1,Dormant Customers
CUST01367,56,1,363.62,1.0,1,Dormant Customers
CUST01368,308,1,498.64,0.0,1,Dormant Customers
CUST01369,24,1,477.43,1.0,1,Dormant Customers
CUST01370,161,3,3575.26,0.0,1,Dormant Customers
CUST01371,8,2,2334.49,1.0,1,Dormant Customers
CUST01372,71,1,366.8,1.0,1,Dormant Customers
CUST01373,45,1,291.54,0.0,1,Dormant Customers
CUST01374,88,1,282.0,0.0,1,Dormant Customers
CUST01375,64,3,2044.14,0.0,1,Dormant Customers
CUST01376,34,1,541.57,0.0,1,Dormant Customers
CUST01377,9,1,387.27,1.0,1,Dormant Customers
CUST01378,117,1,348.74,0.0,1,Dormant Customers
CUST01379,186,1,2343.2407999999987,0.0,1,Dormant Customers
CUST01380,44,5,2855.06,1.0,1,Loyal Customers
CUST01381,2,8,5555.42,0.0,1,Champions
CUST01382,4,3,1589.74,1.0,1,Loyal Customers
CUST01383,13,4,2106.63,1.0,1,Loyal Customers
CUST01384,145,6,7203.980799999998,2.0,1,At-Risk Spenders
CUST01385,0,5,2613.37,1.0,1,Champions
CUST01386,14,6,7173.83,4.0,1,Champions
CUST01387,128,7,6963.04,0.0,1,At-Risk Spenders
CUST01388,70,2,2844.6407999999988,0.0,1,Dormant Customers
CUST01389,70,4,2967.57,1.0,1,Dormant Customers
CUST01390,9,4,3249.78,0.0,1,Loyal Customers
CUST01391,94,3,3715.46,1.0,1,Dormant Customers
CUST01392,16,1,1415.53,0.0,1,Dormant Customers
CUST01393,85,4,2203.42,0.0,1,Dormant Customers
CUST01394,16,5,5665.21,0.0,1,Champions
CUST01395,32,6,6043.93,0.0,1,Loyal Customers
CUST01396,127,1,826.44,1.0,1,Dormant Customers
CUST01397,4,7,6176.97,1.0,1,Champions
CUST01398,57,1,1672.19,1.0,1,Dormant Customers
CUST01399,19,7,4005.24,2.0,1,Champions
CUST01400,134,2,863.9,0.0,1,Dormant Customers
CUST01401,75,2,1991.48,0.0,1,Dormant Customers
CUST01402,254,2,1474.48,1.0,1,Dormant Customers
CUST01403,329,4,2287.41,0.0,1,Dormant Customers
CUST01404,202,9,6788.52,2.0,1,At-Risk Spenders
CUST01405,140,3,2413.52,0.0,1,Dormant Customers
CUST01406,222,5,5888.31,1.0,1,At-Risk Spenders
CUST01407,139,3,1992.79,2.0,1,Dormant Customers
CUST01408,307,2,792.08,0.0,1,Dormant Customers
CUST01409,26,5,3035.77,2.0,1,Champions
CUST01410,146,8,6063.07,1.0,1,At-Risk Spenders
CUST01411,183,5,3777.5,2.0,1,Dormant Customers
CUST01412,91,1,348.68,0.0,1,Dormant Customers
CUST01413,234,1,623.43,0.0,1,Dormant Customers
CUST01414,30,4,2862.6,2.0,1,Dormant Customers
CUST01415,9,1,509.5,0.0,1,Dormant Customers
CUST01416,50,6,4155.25,5.0,1,At-Risk Spenders
CUST01417,149,7,3650.18,2.0,1,Dormant Customers
CUST01418,176,2,1190.06,0.0,1,Dormant Customers
CUST01419,41,3,2210.94,0.0,1,Loyal Customers
CUST01420,67,4,4338.21,1.0,1,At-Risk Spenders
CUST01421,46,1,1155.37,1.0,1,Dormant Customers
CUST01422,58,4,2154.09,1.0,1,Dormant Customers
CUST01423,41,2,840.3499999999999,0.0,1,Dormant Customers
CUST01424,93,1,2318.97,0.0,1,Dormant Customers
CUST01425,48,1,1148.76,0.0,1,Dormant Customers
CUST01426,24,1,872.32,0.0,1,Dormant Customers
CUST01427,5,7,4513.07,4.0,1,Champions
CUST01428,51,1,888.61,1.0,1,Dormant Customers
CUST01429,53,6,4315.58,3.0,1,At-Risk Spenders
CUST01430,5,3,2362.84,3.0,1,At-Risk Spenders
CUST01431,12,2,2482.59,1.0,1,Dormant Customers
CUST01432,102,3,1075.54,1.0,1,Dormant Customers
CUST01433,108,4,2386.67,1.0,1,Dormant Customers
CUST01434,5,6,2875.38,2.0,1,Champions
CUST01435,186,1,2210.82,0.0,1,Dormant Customers
CUST01436,20,2,2235.76,0.0,1,Dormant Customers
CUST01437,246,5,4720.65,3.0,1,At-Risk Spenders
CUST01438,157,2,2087.95,0.0,1,Dormant Customers
CUST01439,0,8,7729.040799999999,2.0,1,Champions
CUST01440,6,6,7345.46,3.0,1,Champions
CUST01441,322,1,472.82,0.0,1,Dormant Customers
CUST01442,105,4,3545.52,3.0,1,Dormant Customers
CUST01443,20,6,5784.09,0.0,1,Champions
CUST01444,32,2,1096.85,0.0,1,Dormant Customers
CUST01445,115,10,6651.53,1.0,1,At-Risk Spenders
CUST01446,132,3,2796.4,0.0,1,Dormant Customers
CUST01447,18,4,2901.61,0.0,1,Loyal Customers
